AmpId	primerId	amp	amps_nb	SequenceId	cluster	cluster_group	sequence	PositionInSequence	Length	count_I	count_II	count_III	count_IV	non_target_count
599_5_amp_2	599_5	2.0	2.0	IV_18_22602C00055.1	IV	IV	18_22602C00055.1	3385.0	417.0	0.0	0.0	0.0	2.0	0
599_6_amp_1	599_6	1.0	9.0	III_14_1121.1	III	III	14_1121.1	7985102.0	467.0	0.0	0.0	4.0	5.0	0
599_6_amp_2	599_6	2.0	9.0	III_36_22311C00048.1	III	III	36_22311C00048.1	44554.0	467.0	0.0	0.0	4.0	5.0	0
599_6_amp_3	599_6	3.0	9.0	III_37_9940C00624.1	III	III	37_9940C00624.1	2190.0	467.0	0.0	0.0	4.0	5.0	0
599_6_amp_4	599_6	4.0	9.0	III_41_22826C00230.1	III	III	41_22826C00230.1	708.0	467.0	0.0	0.0	4.0	5.0	0
599_6_amp_5	599_6	5.0	9.0	IV_16_6263.1	IV	IV	16_6263.1	8390127.0	467.0	0.0	0.0	4.0	5.0	0
599_6_amp_6	599_6	6.0	9.0	IV_20_6269C00008.1	IV	IV	20_6269C00008.1	1304260.0	467.0	0.0	0.0	4.0	5.0	0
599_6_amp_7	599_6	7.0	9.0	IV_39_21414C00240.1	IV	IV	39_21414C00240.1	28377.0	467.0	0.0	0.0	4.0	5.0	0
599_6_amp_8	599_6	8.0	9.0	IV_7_22597C00017.1	IV	IV	7_22597C00017.1	768.0	467.0	0.0	0.0	4.0	5.0	0
599_6_amp_9	599_6	9.0	9.0	IV_8_22598C00109.1	IV	IV	8_22598C00109.1	15084.0	467.0	0.0	0.0	4.0	5.0	0
599_14_amp_1	599_14	1.0	2.0	IV_17_22599C00053.1	IV	IV	17_22599C00053.1	16878.0	416.0	0.0	0.0	0.0	2.0	0
599_14_amp_2	599_14	2.0	2.0	IV_18_22602C00055.1	IV	IV	18_22602C00055.1	3382.0	416.0	0.0	0.0	0.0	2.0	0
599_15_amp_1	599_15	1.0	5.0	I_2_22603C00028.1	I	I	2_22603C00028.1	9653.0	425.0	5.0	0.0	0.0	0.0	0
599_15_amp_2	599_15	2.0	5.0	I_38_22827C00283.1	I	I	38_22827C00283.1	11417.0	425.0	5.0	0.0	0.0	0.0	0
599_15_amp_3	599_15	3.0	5.0	I_5_22828C00008.2	I	I	5_22828C00008.2	33936.0	425.0	5.0	0.0	0.0	0.0	0
599_15_amp_4	599_15	4.0	5.0	Ia_23_10528C00316.1	Ia	I	23_10528C00316.1	3463.0	425.0	5.0	0.0	0.0	0.0	0
599_15_amp_5	599_15	5.0	5.0	I_3_22829C00217.2	I	I	3_22829C00217.2	1146.0	425.0	5.0	0.0	0.0	0.0	0
17952_2_amp_1	17952_2	1.0	10.0	III_12_6265C00005.1	III	III	12_6265C00005.1	185002.0	378.0	8.0	0.0	2.0	0.0	0
17952_2_amp_2	17952_2	2.0	10.0	III_40_23543C00108.1	III	III	40_23543C00108.1	179703.0	378.0	8.0	0.0	2.0	0.0	0
17952_2_amp_3	17952_2	3.0	10.0	I_2_22603C00086.1	I	I	2_22603C00086.1	24100.0	351.0	8.0	0.0	2.0	0.0	0
17952_2_amp_4	17952_2	4.0	10.0	I_6_22825C00483.1	I	I	6_22825C00483.1	3156.0	351.0	8.0	0.0	2.0	0.0	0
17952_2_amp_5	17952_2	5.0	10.0	Ia_21_284.1	Ia	I	21_284.1	1010731.0	351.0	8.0	0.0	2.0	0.0	0
17952_2_amp_6	17952_2	6.0	10.0	Ia_27_19479C00004.1	Ia	I	27_19479C00004.1	242706.0	351.0	8.0	0.0	2.0	0.0	0
17952_2_amp_7	17952_2	7.0	10.0	Ia_29_19480C00003.1	Ia	I	29_19480C00003.1	194601.0	351.0	8.0	0.0	2.0	0.0	0
17952_2_amp_8	17952_2	8.0	10.0	Ia_30_6268C00071.1	Ia	I	30_6268C00071.1	38688.0	351.0	8.0	0.0	2.0	0.0	0
17952_2_amp_9	17952_2	9.0	10.0	Ia_31_6270C00015.1	Ia	I	31_6270C00015.1	7103.0	351.0	8.0	0.0	2.0	0.0	0
17952_2_amp_10	17952_2	10.0	10.0	I_3_22829C00672.2	I	I	3_22829C00672.2	4592.0	348.0	8.0	0.0	2.0	0.0	0
411182_2_amp_1	411182_2	1.0	15.0	I_1_22555C00024.1	I	I	1_22555C00024.1	75278.0	386.0	15.0	0.0	0.0	0.0	0
411182_2_amp_2	411182_2	2.0	15.0	I_35_18770C00015.1	I	I	35_18770C00015.1	75240.0	386.0	15.0	0.0	0.0	0.0	0
411182_2_amp_3	411182_2	3.0	15.0	I_4_22608C00027.1	I	I	4_22608C00027.1	6358.0	386.0	15.0	0.0	0.0	0.0	0
411182_2_amp_4	411182_2	4.0	15.0	I_6_22825C00438.1	I	I	6_22825C00438.1	3700.0	386.0	15.0	0.0	0.0	0.0	0
411182_2_amp_5	411182_2	5.0	15.0	Ia_21_284.1	Ia	I	21_284.1	1342267.0	386.0	15.0	0.0	0.0	0.0	0
411182_2_amp_6	411182_2	6.0	15.0	Ia_22_14731C00338.1	Ia	I	22_14731C00338.1	1672.0	386.0	15.0	0.0	0.0	0.0	0
411182_2_amp_7	411182_2	7.0	15.0	Ia_23_10528C00072.1	Ia	I	23_10528C00072.1	20650.0	386.0	15.0	0.0	0.0	0.0	0
411182_2_amp_8	411182_2	8.0	15.0	Ia_24_14478C00086.1	Ia	I	24_14478C00086.1	8732.0	386.0	15.0	0.0	0.0	0.0	0
411182_2_amp_9	411182_2	9.0	15.0	Ia_25_17329C00056.1	Ia	I	25_17329C00056.1	42266.0	386.0	15.0	0.0	0.0	0.0	0
411182_2_amp_10	411182_2	10.0	15.0	Ia_26_17150C00053.1	Ia	I	26_17150C00053.1	42054.0	386.0	15.0	0.0	0.0	0.0	0
411182_2_amp_11	411182_2	11.0	15.0	Ia_27_19479C00006.1	Ia	I	27_19479C00006.1	88689.0	386.0	15.0	0.0	0.0	0.0	0
411182_2_amp_12	411182_2	12.0	15.0	Ia_28_14556C00005.1	Ia	I	28_14556C00005.1	31287.0	386.0	15.0	0.0	0.0	0.0	0
411182_2_amp_13	411182_2	13.0	15.0	Ia_29_19480C00008.1	Ia	I	29_19480C00008.1	98721.0	386.0	15.0	0.0	0.0	0.0	0
411182_2_amp_14	411182_2	14.0	15.0	Ia_30_6268C00062.1	Ia	I	30_6268C00062.1	283743.0	386.0	15.0	0.0	0.0	0.0	0
411182_2_amp_15	411182_2	15.0	15.0	Ia_31_6270C00011.1	Ia	I	31_6270C00011.1	120786.0	386.0	15.0	0.0	0.0	0.0	0
411182_3_amp_1	411182_3	1.0	11.0	IV_16_6263.1	IV	IV	16_6263.1	7478981.0	317.0	6.0	0.0	0.0	5.0	0
411182_3_amp_2	411182_3	2.0	11.0	IV_20_6269C00009.1	IV	IV	20_6269C00009.1	666965.0	317.0	6.0	0.0	0.0	5.0	0
411182_3_amp_3	411182_3	3.0	11.0	IV_39_21414C00198.1	IV	IV	39_21414C00198.1	517.0	317.0	6.0	0.0	0.0	5.0	0
411182_3_amp_4	411182_3	4.0	11.0	IV_7_22597C00011.1	IV	IV	7_22597C00011.1	98959.0	317.0	6.0	0.0	0.0	5.0	0
411182_3_amp_5	411182_3	5.0	11.0	IV_8_22598C00233.1	IV	IV	8_22598C00233.1	508.0	317.0	6.0	0.0	0.0	5.0	0
411182_3_amp_6	411182_3	6.0	11.0	I_1_22555C00024.1	I	I	1_22555C00024.1	75535.0	317.0	6.0	0.0	0.0	5.0	0
411182_3_amp_7	411182_3	7.0	11.0	I_35_18770C00015.1	I	I	35_18770C00015.1	75497.0	317.0	6.0	0.0	0.0	5.0	0
411182_3_amp_8	411182_3	8.0	11.0	I_4_22608C00027.1	I	I	4_22608C00027.1	6170.0	317.0	6.0	0.0	0.0	5.0	0
411182_3_amp_9	411182_3	9.0	11.0	Ia_24_14478C00086.1	Ia	I	24_14478C00086.1	8989.0	317.0	6.0	0.0	0.0	5.0	0
411182_3_amp_10	411182_3	10.0	11.0	Ia_25_17329C00056.1	Ia	I	25_17329C00056.1	42523.0	317.0	6.0	0.0	0.0	5.0	0
411182_3_amp_11	411182_3	11.0	11.0	Ia_26_17150C00053.1	Ia	I	26_17150C00053.1	42311.0	317.0	6.0	0.0	0.0	5.0	0
411182_4_amp_1	411182_4	1.0	23.0	III_11_6264C00020.1	III	III	11_6264C00020.1	88615.0	307.0	14.0	0.0	5.0	4.0	0
411182_4_amp_2	411182_4	2.0	23.0	III_14_1121.1	III	III	14_1121.1	7135917.0	307.0	14.0	0.0	5.0	4.0	0
411182_4_amp_3	411182_4	3.0	23.0	III_36_22311C00047.1	III	III	36_22311C00047.1	55739.0	307.0	14.0	0.0	5.0	4.0	0
411182_4_amp_4	411182_4	4.0	23.0	III_37_9940C00605.1	III	III	37_9940C00605.1	5641.0	307.0	14.0	0.0	5.0	4.0	0
411182_4_amp_5	411182_4	5.0	23.0	III_41_22826C00801.1	III	III	41_22826C00801.1	1416.0	307.0	14.0	0.0	5.0	4.0	0
411182_4_amp_6	411182_4	6.0	23.0	IV_16_6263.1	IV	IV	16_6263.1	7478967.0	307.0	14.0	0.0	5.0	4.0	0
411182_4_amp_7	411182_4	7.0	23.0	IV_39_21414C00198.1	IV	IV	39_21414C00198.1	503.0	307.0	14.0	0.0	5.0	4.0	0
411182_4_amp_8	411182_4	8.0	23.0	IV_7_22597C00011.1	IV	IV	7_22597C00011.1	98983.0	307.0	14.0	0.0	5.0	4.0	0
411182_4_amp_9	411182_4	9.0	23.0	IV_8_22598C00233.1	IV	IV	8_22598C00233.1	494.0	307.0	14.0	0.0	5.0	4.0	0
411182_4_amp_10	411182_4	10.0	23.0	I_1_22555C00024.1	I	I	1_22555C00024.1	75559.0	307.0	14.0	0.0	5.0	4.0	0
411182_4_amp_11	411182_4	11.0	23.0	I_35_18770C00015.1	I	I	35_18770C00015.1	75521.0	307.0	14.0	0.0	5.0	4.0	0
411182_4_amp_12	411182_4	12.0	23.0	I_38_22827C00307.1	I	I	38_22827C00307.1	16751.0	307.0	14.0	0.0	5.0	4.0	0
411182_4_amp_13	411182_4	13.0	23.0	I_4_22608C00027.1	I	I	4_22608C00027.1	6156.0	307.0	14.0	0.0	5.0	4.0	0
411182_4_amp_14	411182_4	14.0	23.0	I_6_22825C00438.1	I	I	6_22825C00438.1	3498.0	307.0	14.0	0.0	5.0	4.0	0
411182_4_amp_15	411182_4	15.0	23.0	Ia_21_284.1	Ia	I	21_284.1	1342548.0	307.0	14.0	0.0	5.0	4.0	0
411182_4_amp_16	411182_4	16.0	23.0	Ia_23_10528C00072.1	Ia	I	23_10528C00072.1	20448.0	307.0	14.0	0.0	5.0	4.0	0
411182_4_amp_17	411182_4	17.0	23.0	Ia_24_14478C00086.1	Ia	I	24_14478C00086.1	9013.0	307.0	14.0	0.0	5.0	4.0	0
411182_4_amp_18	411182_4	18.0	23.0	Ia_25_17329C00056.1	Ia	I	25_17329C00056.1	42547.0	307.0	14.0	0.0	5.0	4.0	0
411182_4_amp_19	411182_4	19.0	23.0	Ia_26_17150C00053.1	Ia	I	26_17150C00053.1	42335.0	307.0	14.0	0.0	5.0	4.0	0
411182_4_amp_20	411182_4	20.0	23.0	Ia_27_19479C00006.1	Ia	I	27_19479C00006.1	88970.0	307.0	14.0	0.0	5.0	4.0	0
411182_4_amp_21	411182_4	21.0	23.0	Ia_29_19480C00008.1	Ia	I	29_19480C00008.1	98519.0	307.0	14.0	0.0	5.0	4.0	0
411182_4_amp_22	411182_4	22.0	23.0	Ia_30_6268C00062.1	Ia	I	30_6268C00062.1	283541.0	307.0	14.0	0.0	5.0	4.0	0
411182_4_amp_23	411182_4	23.0	23.0	Ia_31_6270C00011.1	Ia	I	31_6270C00011.1	120584.0	307.0	14.0	0.0	5.0	4.0	0
411182_5_amp_1	411182_5	1.0	23.0	III_11_6264C00020.1	III	III	11_6264C00020.1	88616.0	305.0	14.0	0.0	5.0	4.0	0
411182_5_amp_2	411182_5	2.0	23.0	III_14_1121.1	III	III	14_1121.1	7135918.0	305.0	14.0	0.0	5.0	4.0	0
411182_5_amp_3	411182_5	3.0	23.0	III_36_22311C00047.1	III	III	36_22311C00047.1	55740.0	305.0	14.0	0.0	5.0	4.0	0
411182_5_amp_4	411182_5	4.0	23.0	III_37_9940C00605.1	III	III	37_9940C00605.1	5642.0	305.0	14.0	0.0	5.0	4.0	0
411182_5_amp_5	411182_5	5.0	23.0	III_41_22826C00801.1	III	III	41_22826C00801.1	1417.0	305.0	14.0	0.0	5.0	4.0	0
411182_5_amp_6	411182_5	6.0	23.0	IV_16_6263.1	IV	IV	16_6263.1	7478968.0	305.0	14.0	0.0	5.0	4.0	0
411182_5_amp_7	411182_5	7.0	23.0	IV_39_21414C00198.1	IV	IV	39_21414C00198.1	504.0	305.0	14.0	0.0	5.0	4.0	0
411182_5_amp_8	411182_5	8.0	23.0	IV_7_22597C00011.1	IV	IV	7_22597C00011.1	98984.0	305.0	14.0	0.0	5.0	4.0	0
411182_5_amp_9	411182_5	9.0	23.0	IV_8_22598C00233.1	IV	IV	8_22598C00233.1	495.0	305.0	14.0	0.0	5.0	4.0	0
411182_5_amp_10	411182_5	10.0	23.0	I_1_22555C00024.1	I	I	1_22555C00024.1	75560.0	305.0	14.0	0.0	5.0	4.0	0
411182_5_amp_11	411182_5	11.0	23.0	I_35_18770C00015.1	I	I	35_18770C00015.1	75522.0	305.0	14.0	0.0	5.0	4.0	0
411182_5_amp_12	411182_5	12.0	23.0	I_38_22827C00307.1	I	I	38_22827C00307.1	16752.0	305.0	14.0	0.0	5.0	4.0	0
411182_5_amp_13	411182_5	13.0	23.0	I_4_22608C00027.1	I	I	4_22608C00027.1	6157.0	305.0	14.0	0.0	5.0	4.0	0
411182_5_amp_14	411182_5	14.0	23.0	I_6_22825C00438.1	I	I	6_22825C00438.1	3499.0	305.0	14.0	0.0	5.0	4.0	0
411182_5_amp_15	411182_5	15.0	23.0	Ia_21_284.1	Ia	I	21_284.1	1342549.0	305.0	14.0	0.0	5.0	4.0	0
411182_5_amp_16	411182_5	16.0	23.0	Ia_23_10528C00072.1	Ia	I	23_10528C00072.1	20449.0	305.0	14.0	0.0	5.0	4.0	0
411182_5_amp_17	411182_5	17.0	23.0	Ia_24_14478C00086.1	Ia	I	24_14478C00086.1	9014.0	305.0	14.0	0.0	5.0	4.0	0
411182_5_amp_18	411182_5	18.0	23.0	Ia_25_17329C00056.1	Ia	I	25_17329C00056.1	42548.0	305.0	14.0	0.0	5.0	4.0	0
411182_5_amp_19	411182_5	19.0	23.0	Ia_26_17150C00053.1	Ia	I	26_17150C00053.1	42336.0	305.0	14.0	0.0	5.0	4.0	0
411182_5_amp_20	411182_5	20.0	23.0	Ia_27_19479C00006.1	Ia	I	27_19479C00006.1	88971.0	305.0	14.0	0.0	5.0	4.0	0
411182_5_amp_21	411182_5	21.0	23.0	Ia_29_19480C00008.1	Ia	I	29_19480C00008.1	98520.0	305.0	14.0	0.0	5.0	4.0	0
411182_5_amp_22	411182_5	22.0	23.0	Ia_30_6268C00062.1	Ia	I	30_6268C00062.1	283542.0	305.0	14.0	0.0	5.0	4.0	0
411182_5_amp_23	411182_5	23.0	23.0	Ia_31_6270C00011.1	Ia	I	31_6270C00011.1	120585.0	305.0	14.0	0.0	5.0	4.0	0
411182_8_amp_1	411182_8	1.0	12.0	IV_39_21414C00198.1	IV	IV	39_21414C00198.1	500.0	524.0	9.0	0.0	0.0	3.0	0
411182_8_amp_2	411182_8	2.0	12.0	IV_7_22597C00011.1	IV	IV	7_22597C00011.1	98769.0	524.0	9.0	0.0	0.0	3.0	0
411182_8_amp_3	411182_8	3.0	12.0	IV_8_22598C00233.1	IV	IV	8_22598C00233.1	491.0	524.0	9.0	0.0	0.0	3.0	0
411182_8_amp_4	411182_8	4.0	12.0	I_6_22825C00438.1	I	I	6_22825C00438.1	3495.0	524.0	9.0	0.0	0.0	3.0	0
411182_8_amp_5	411182_8	5.0	12.0	Ia_21_284.1	Ia	I	21_284.1	1342334.0	524.0	9.0	0.0	0.0	3.0	0
411182_8_amp_6	411182_8	6.0	12.0	Ia_22_14731C00338.1	Ia	I	22_14731C00338.1	1739.0	524.0	9.0	0.0	0.0	3.0	0
411182_8_amp_7	411182_8	7.0	12.0	Ia_27_19479C00006.1	Ia	I	27_19479C00006.1	88756.0	524.0	9.0	0.0	0.0	3.0	0
411182_8_amp_8	411182_8	8.0	12.0	Ia_28_14556C00005.1	Ia	I	28_14556C00005.1	31082.0	524.0	9.0	0.0	0.0	3.0	0
411182_8_amp_9	411182_8	9.0	12.0	Ia_29_19480C00008.1	Ia	I	29_19480C00008.1	98516.0	524.0	9.0	0.0	0.0	3.0	0
411182_8_amp_10	411182_8	10.0	12.0	Ia_30_6268C00062.1	Ia	I	30_6268C00062.1	283538.0	524.0	9.0	0.0	0.0	3.0	0
411182_8_amp_11	411182_8	11.0	12.0	Ia_31_6270C00011.1	Ia	I	31_6270C00011.1	120581.0	524.0	9.0	0.0	0.0	3.0	0
411182_8_amp_12	411182_8	12.0	12.0	I_3_22829C00652.2	I	I	3_22829C00652.2	802.0	524.0	9.0	0.0	0.0	3.0	0
411182_10_amp_1	411182_10	1.0	8.0	I_1_22555C00024.1	I	I	1_22555C00024.1	75562.0	309.0	8.0	0.0	0.0	0.0	0
411182_10_amp_2	411182_10	2.0	8.0	I_35_18770C00015.1	I	I	35_18770C00015.1	75524.0	309.0	8.0	0.0	0.0	0.0	0
411182_10_amp_3	411182_10	3.0	8.0	I_4_22608C00027.1	I	I	4_22608C00027.1	6151.0	309.0	8.0	0.0	0.0	0.0	0
411182_10_amp_4	411182_10	4.0	8.0	Ia_21_284.1	Ia	I	21_284.1	1342551.0	309.0	8.0	0.0	0.0	0.0	0
411182_10_amp_5	411182_10	5.0	8.0	Ia_24_14478C00086.1	Ia	I	24_14478C00086.1	9016.0	309.0	8.0	0.0	0.0	0.0	0
411182_10_amp_6	411182_10	6.0	8.0	Ia_25_17329C00056.1	Ia	I	25_17329C00056.1	42550.0	309.0	8.0	0.0	0.0	0.0	0
411182_10_amp_7	411182_10	7.0	8.0	Ia_26_17150C00053.1	Ia	I	26_17150C00053.1	42338.0	309.0	8.0	0.0	0.0	0.0	0
411182_10_amp_8	411182_10	8.0	8.0	Ia_29_19480C00008.1	Ia	I	29_19480C00008.1	98514.0	309.0	8.0	0.0	0.0	0.0	0
40149_1_amp_1	40149_1	1.0	21.0	III_11_6264C00002.1	III	III	11_6264C00002.1	191370.0	418.0	9.0	0.0	7.0	5.0	0
40149_1_amp_2	40149_1	2.0	21.0	III_13_6010C00002.1	III	III	13_6010C00002.1	736302.0	418.0	9.0	0.0	7.0	5.0	0
40149_1_amp_3	40149_1	3.0	21.0	III_14_1121.1	III	III	14_1121.1	5992694.0	418.0	9.0	0.0	7.0	5.0	0
40149_1_amp_4	40149_1	4.0	21.0	III_15_10759C00365.1	III	III	15_10759C00365.1	37973.0	418.0	9.0	0.0	7.0	5.0	0
40149_1_amp_5	40149_1	5.0	21.0	III_36_22311C00052.1	III	III	36_22311C00052.1	23048.0	418.0	9.0	0.0	7.0	5.0	0
40149_1_amp_6	40149_1	6.0	21.0	III_37_9940C00458.1	III	III	37_9940C00458.1	43625.0	418.0	9.0	0.0	7.0	5.0	0
40149_1_amp_7	40149_1	7.0	21.0	III_41_22826C00713.1	III	III	41_22826C00713.1	2890.0	418.0	9.0	0.0	7.0	5.0	0
40149_1_amp_8	40149_1	8.0	21.0	IV_16_6263.1	IV	IV	16_6263.1	3559719.0	418.0	9.0	0.0	7.0	5.0	0
40149_1_amp_9	40149_1	9.0	21.0	IV_19_6271C00001.1	IV	IV	19_6271C00001.1	4390389.0	418.0	9.0	0.0	7.0	5.0	0
40149_1_amp_10	40149_1	10.0	21.0	IV_39_21414C00003.1	IV	IV	39_21414C00003.1	11595.0	418.0	9.0	0.0	7.0	5.0	0
40149_1_amp_11	40149_1	11.0	21.0	IV_7_22597C00062.1	IV	IV	7_22597C00062.1	15808.0	418.0	9.0	0.0	7.0	5.0	0
40149_1_amp_12	40149_1	12.0	21.0	IV_8_22598C00052.1	IV	IV	8_22598C00052.1	19931.0	418.0	9.0	0.0	7.0	5.0	0
40149_1_amp_13	40149_1	13.0	21.0	I_1_22555C00007.1	I	I	1_22555C00007.1	128626.0	418.0	9.0	0.0	7.0	5.0	0
40149_1_amp_14	40149_1	14.0	21.0	I_2_22603C00009.1	I	I	2_22603C00009.1	85995.0	418.0	9.0	0.0	7.0	5.0	0
40149_1_amp_15	40149_1	15.0	21.0	I_35_18770C00002.1	I	I	35_18770C00002.1	218735.0	418.0	9.0	0.0	7.0	5.0	0
40149_1_amp_16	40149_1	16.0	21.0	I_38_22827C00280.1	I	I	38_22827C00280.1	38956.0	418.0	9.0	0.0	7.0	5.0	0
40149_1_amp_17	40149_1	17.0	21.0	I_4_22608C00012.1	I	I	4_22608C00012.1	90810.0	418.0	9.0	0.0	7.0	5.0	0
40149_1_amp_18	40149_1	18.0	21.0	I_5_22828C00004.2	I	I	5_22828C00004.2	21602.0	418.0	9.0	0.0	7.0	5.0	0
40149_1_amp_19	40149_1	19.0	21.0	Ia_24_14478C00014.1	Ia	I	24_14478C00014.1	28234.0	418.0	9.0	0.0	7.0	5.0	0
40149_1_amp_20	40149_1	20.0	21.0	Ia_25_17329C00113.1	Ia	I	25_17329C00113.1	40523.0	418.0	9.0	0.0	7.0	5.0	0
40149_1_amp_21	40149_1	21.0	21.0	Ia_26_17150C00107.1	Ia	I	26_17150C00107.1	40540.0	418.0	9.0	0.0	7.0	5.0	0
40149_3_amp_1	40149_3	1.0	10.0	I_38_22827C00280.1	I	I	38_22827C00280.1	38983.0	400.0	10.0	0.0	0.0	0.0	0
40149_3_amp_2	40149_3	2.0	10.0	I_6_22825C00352.1	I	I	6_22825C00352.1	2906.0	400.0	10.0	0.0	0.0	0.0	0
40149_3_amp_3	40149_3	3.0	10.0	Ia_21_284.1	Ia	I	21_284.1	2479539.0	400.0	10.0	0.0	0.0	0.0	0
40149_3_amp_4	40149_3	4.0	10.0	Ia_27_19479C00005.1	Ia	I	27_19479C00005.1	264214.0	400.0	10.0	0.0	0.0	0.0	0
40149_3_amp_5	40149_3	5.0	10.0	Ia_29_19480C00032.1	Ia	I	29_19480C00032.1	20238.0	400.0	10.0	0.0	0.0	0.0	0
40149_3_amp_6	40149_3	6.0	10.0	Ia_31_6270C00004.1	Ia	I	31_6270C00004.1	204528.0	400.0	10.0	0.0	0.0	0.0	0
40149_3_amp_7	40149_3	7.0	10.0	Ic_32_1122.1	Ic	I	32_1122.1	1761953.0	400.0	10.0	0.0	0.0	0.0	0
40149_3_amp_8	40149_3	8.0	10.0	Ic_33_6266C00011.1	Ic	I	33_6266C00011.1	75319.0	400.0	10.0	0.0	0.0	0.0	0
40149_3_amp_9	40149_3	9.0	10.0	Ic_34_23503C00002.1	Ic	I	34_23503C00002.1	36483.0	400.0	10.0	0.0	0.0	0.0	0
40149_3_amp_10	40149_3	10.0	10.0	I_3_22829C00598.2	I	I	3_22829C00598.2	110.0	400.0	10.0	0.0	0.0	0.0	0
40149_4_amp_1	40149_4	1.0	19.0	III_11_6264C00002.1	III	III	11_6264C00002.1	191360.0	398.0	10.0	0.0	9.0	0.0	0
40149_4_amp_2	40149_4	2.0	19.0	III_12_6265C00002.1	III	III	12_6265C00002.1	401231.0	398.0	10.0	0.0	9.0	0.0	0
40149_4_amp_3	40149_4	3.0	19.0	III_13_6010C00002.1	III	III	13_6010C00002.1	736332.0	398.0	10.0	0.0	9.0	0.0	0
40149_4_amp_4	40149_4	4.0	19.0	III_14_1121.1	III	III	14_1121.1	5992684.0	398.0	10.0	0.0	9.0	0.0	0
40149_4_amp_5	40149_4	5.0	19.0	III_15_10759C00365.1	III	III	15_10759C00365.1	38003.0	398.0	10.0	0.0	9.0	0.0	0
40149_4_amp_6	40149_4	6.0	19.0	III_36_22311C00052.1	III	III	36_22311C00052.1	23038.0	398.0	10.0	0.0	9.0	0.0	0
40149_4_amp_7	40149_4	7.0	19.0	III_37_9940C00458.1	III	III	37_9940C00458.1	43655.0	398.0	10.0	0.0	9.0	0.0	0
40149_4_amp_8	40149_4	8.0	19.0	III_40_23543C00102.1	III	III	40_23543C00102.1	160318.0	398.0	10.0	0.0	9.0	0.0	0
40149_4_amp_9	40149_4	9.0	19.0	III_41_22826C00713.1	III	III	41_22826C00713.1	2920.0	398.0	10.0	0.0	9.0	0.0	0
40149_4_amp_10	40149_4	10.0	19.0	I_38_22827C00280.1	I	I	38_22827C00280.1	38986.0	398.0	10.0	0.0	9.0	0.0	0
40149_4_amp_11	40149_4	11.0	19.0	I_6_22825C00352.1	I	I	6_22825C00352.1	2905.0	398.0	10.0	0.0	9.0	0.0	0
40149_4_amp_12	40149_4	12.0	19.0	Ia_21_284.1	Ia	I	21_284.1	2479542.0	398.0	10.0	0.0	9.0	0.0	0
40149_4_amp_13	40149_4	13.0	19.0	Ia_27_19479C00005.1	Ia	I	27_19479C00005.1	264217.0	398.0	10.0	0.0	9.0	0.0	0
40149_4_amp_14	40149_4	14.0	19.0	Ia_29_19480C00032.1	Ia	I	29_19480C00032.1	20241.0	398.0	10.0	0.0	9.0	0.0	0
40149_4_amp_15	40149_4	15.0	19.0	Ia_31_6270C00004.1	Ia	I	31_6270C00004.1	204531.0	398.0	10.0	0.0	9.0	0.0	0
40149_4_amp_16	40149_4	16.0	19.0	Ic_32_1122.1	Ic	I	32_1122.1	1761956.0	398.0	10.0	0.0	9.0	0.0	0
40149_4_amp_17	40149_4	17.0	19.0	Ic_33_6266C00011.1	Ic	I	33_6266C00011.1	75318.0	398.0	10.0	0.0	9.0	0.0	0
40149_4_amp_18	40149_4	18.0	19.0	Ic_34_23503C00002.1	Ic	I	34_23503C00002.1	36482.0	398.0	10.0	0.0	9.0	0.0	0
40149_4_amp_19	40149_4	19.0	19.0	I_3_22829C00598.2	I	I	3_22829C00598.2	109.0	398.0	10.0	0.0	9.0	0.0	0
40149_5_amp_1	40149_5	1.0	13.0	III_11_6264C00002.1	III	III	11_6264C00002.1	191369.0	371.0	1.0	0.0	7.0	5.0	0
40149_5_amp_2	40149_5	2.0	13.0	III_13_6010C00002.1	III	III	13_6010C00002.1	736350.0	371.0	1.0	0.0	7.0	5.0	0
40149_5_amp_3	40149_5	3.0	13.0	III_14_1121.1	III	III	14_1121.1	5992693.0	371.0	1.0	0.0	7.0	5.0	0
40149_5_amp_4	40149_5	4.0	13.0	III_15_10759C00365.1	III	III	15_10759C00365.1	38021.0	371.0	1.0	0.0	7.0	5.0	0
40149_5_amp_5	40149_5	5.0	13.0	III_36_22311C00052.1	III	III	36_22311C00052.1	23047.0	371.0	1.0	0.0	7.0	5.0	0
40149_5_amp_6	40149_5	6.0	13.0	III_37_9940C00458.1	III	III	37_9940C00458.1	43673.0	371.0	1.0	0.0	7.0	5.0	0
40149_5_amp_7	40149_5	7.0	13.0	III_41_22826C00713.1	III	III	41_22826C00713.1	2938.0	371.0	1.0	0.0	7.0	5.0	0
40149_5_amp_8	40149_5	8.0	13.0	IV_16_6263.1	IV	IV	16_6263.1	3559767.0	371.0	1.0	0.0	7.0	5.0	0
40149_5_amp_9	40149_5	9.0	13.0	IV_19_6271C00001.1	IV	IV	19_6271C00001.1	4390437.0	371.0	1.0	0.0	7.0	5.0	0
40149_5_amp_10	40149_5	10.0	13.0	IV_39_21414C00003.1	IV	IV	39_21414C00003.1	11643.0	371.0	1.0	0.0	7.0	5.0	0
40149_5_amp_11	40149_5	11.0	13.0	IV_7_22597C00062.1	IV	IV	7_22597C00062.1	15856.0	371.0	1.0	0.0	7.0	5.0	0
