AmpId	SequenceId	PositionInSequence	Length
49_5_amp_11	IV_18_22602C00802.1	2504	393
49_5_amp_12	IV_19_6271C00001.1	390172	393
49_5_amp_13	IV_20_6269C00009.1	480816	393
49_5_amp_14	IV_39_21414C00016.1	13679	393
49_5_amp_15	IV_7_22597C00368.1	24313	393
49_5_amp_16	IV_8_22598C00050.1	8891	393
49_5_amp_17	I_1_22555C00002.1	284084	393
49_5_amp_18	I_35_18770C00001.1	316364	393
49_5_amp_19	I_38_22827C00330.1	18178	393
49_5_amp_20	I_4_22608C00023.1	2698	393
49_5_amp_21	I_5_22828C00001.2	202054	393
49_5_amp_22	I_6_22825C00150.1	10077	393
49_5_amp_23	Ia_22_14731C00005.1	24965	393
49_5_amp_24	Ia_24_14478C00013.1	31784	393
49_5_amp_25	Ia_25_17329C00196.1	9645	393
49_5_amp_26	Ia_26_17150C00182.1	9643	393
49_5_amp_27	I_3_22829C00008.2	18056	393
49_6_amp_1	III_11_6264C00010.1	103697	382
49_6_amp_2	III_12_6265C00005.1	51292	382
49_6_amp_3	III_13_6010C00010.1	83540	382
49_6_amp_4	III_14_1121.1	7359590	382
49_6_amp_5	III_15_10759C00383.1	82125	382
49_6_amp_6	III_36_22311C00001.1	102391	382
49_6_amp_7	III_37_9940C00491.1	7552	382
49_6_amp_8	III_40_23543C00108.1	316432	382
49_6_amp_9	II_10_6272C00029.1	131604	382
49_6_amp_10	II_9_2088.2	4635617	382
49_6_amp_11	IV_16_6263.1	7663188	382
49_6_amp_12	IV_17_22599C00363.1	12615	382
49_6_amp_13	IV_18_22602C00802.1	2512	382
49_6_amp_14	IV_19_6271C00001.1	390175	382
49_6_amp_15	IV_20_6269C00009.1	480824	382
49_6_amp_16	IV_39_21414C00016.1	13682	382
49_6_amp_17	IV_7_22597C00368.1	24321	382
49_6_amp_18	IV_8_22598C00050.1	8899	382
49_6_amp_19	I_1_22555C00002.1	284092	382
49_6_amp_20	I_35_18770C00001.1	316372	382
49_6_amp_21	I_38_22827C00330.1	18186	382
49_6_amp_22	I_4_22608C00023.1	2706	382
49_6_amp_23	I_5_22828C00001.2	202057	382
49_6_amp_24	I_6_22825C00150.1	10085	382
49_6_amp_25	Ia_22_14731C00005.1	24973	382
49_6_amp_26	Ia_24_14478C00013.1	31792	382
49_6_amp_27	Ia_25_17329C00196.1	9648	382
49_6_amp_28	Ia_26_17150C00182.1	9646	382
49_6_amp_29	Ia_28_14556C00004.1	63853	382
49_6_amp_30	Ia_30_6268C00065.1	46162	382
49_6_amp_31	I_3_22829C00008.2	18064	382
49_7_amp_1	III_11_6264C00010.1	103696	382
49_7_amp_2	III_12_6265C00005.1	51291	382
49_7_amp_3	III_13_6010C00010.1	83541	382
49_7_amp_4	III_14_1121.1	7359589	382
49_7_amp_5	III_15_10759C00383.1	82126	382
49_7_amp_6	III_36_22311C00001.1	102392	382
49_7_amp_7	III_37_9940C00491.1	7553	382
49_7_amp_8	III_40_23543C00108.1	316433	382
49_7_amp_9	II_10_6272C00029.1	131605	382
49_7_amp_10	II_9_2088.2	4635616	382
49_7_amp_11	IV_16_6263.1	7663187	382
49_7_amp_12	IV_17_22599C00363.1	12616	382
49_7_amp_13	IV_18_22602C00802.1	2513	382
49_7_amp_14	IV_19_6271C00001.1	390174	382
49_7_amp_15	IV_20_6269C00009.1	480825	382
49_7_amp_16	IV_39_21414C00016.1	13681	382
49_7_amp_17	IV_7_22597C00368.1	24322	382
49_7_amp_18	IV_8_22598C00050.1	8900	382
49_7_amp_19	I_1_22555C00002.1	284093	382
49_7_amp_20	I_35_18770C00001.1	316373	382
49_7_amp_21	I_38_22827C00330.1	18187	382
49_7_amp_22	I_4_22608C00023.1	2707	382
49_7_amp_23	I_5_22828C00001.2	202056	382
49_7_amp_24	I_6_22825C00150.1	10086	382
49_7_amp_25	Ia_22_14731C00005.1	24974	382
49_7_amp_26	Ia_24_14478C00013.1	31793	382
49_7_amp_27	Ia_25_17329C00196.1	9647	382
49_7_amp_28	Ia_26_17150C00182.1	9645	382
49_7_amp_29	Ia_28_14556C00004.1	63852	382
49_7_amp_30	Ia_30_6268C00065.1	46161	382
49_7_amp_31	I_3_22829C00008.2	18065	382
49_8_amp_1	III_11_6264C00010.1	103711	379
49_8_amp_2	III_12_6265C00005.1	51306	379
49_8_amp_3	III_13_6010C00010.1	83529	379
49_8_amp_4	III_14_1121.1	7359604	379
49_8_amp_5	III_15_10759C00383.1	82114	379
49_8_amp_6	III_36_22311C00001.1	102380	379
49_8_amp_7	III_37_9940C00491.1	7541	379
49_8_amp_8	III_40_23543C00108.1	316421	379
49_8_amp_9	III_41_22826C00045.1	1740	379
49_8_amp_10	IV_17_22599C00363.1	12604	379
49_8_amp_11	IV_18_22602C00802.1	2501	379
49_8_amp_12	IV_39_21414C00016.1	13696	379
49_8_amp_13	IV_7_22597C00368.1	24310	379
49_8_amp_14	IV_8_22598C00050.1	8888	379
49_8_amp_15	I_1_22555C00002.1	284081	379
49_8_amp_16	I_2_22603C00043.1	38680	379
49_8_amp_17	I_35_18770C00001.1	316361	379
49_8_amp_18	I_38_22827C00330.1	18175	379
49_8_amp_19	I_4_22608C00023.1	2695	379
49_8_amp_20	I_5_22828C00001.2	202071	379
49_8_amp_21	I_6_22825C00150.1	10074	379
49_8_amp_22	Ia_21_284.1	1161982	379
49_8_amp_23	Ia_22_14731C00005.1	24962	379
49_8_amp_24	Ia_23_10528C00030.1	9407	379
49_8_amp_25	Ia_24_14478C00013.1	31781	379
49_8_amp_26	Ia_25_17329C00196.1	9662	379
49_8_amp_27	Ia_26_17150C00182.1	9660	379
49_8_amp_28	Ia_27_19479C00004.1	93877	379
49_8_amp_29	Ia_28_14556C00004.1	63867	379
49_8_amp_30	Ia_29_19480C00003.1	345818	379
49_8_amp_31	Ia_30_6268C00065.1	46176	379
49_8_amp_32	Ia_31_6270C00008.1	25042	379
49_8_amp_33	I_3_22829C00008.2	18053	379
49_10_amp_1	II_10_6272C00029.1	131429	556
49_10_amp_2	II_9_2088.2	4635618	556
49_10_amp_3	I_6_22825C00150.1	9910	556
49_10_amp_4	Ia_30_6268C00065.1	46163	556
49_13_amp_1	III_11_6264C00010.1	103710	428
49_13_amp_2	III_12_6265C00005.1	51305	428
49_13_amp_3	III_14_1121.1	7359603	428
49_13_amp_4	III_36_22311C00001.1	102332	428
49_13_amp_5	III_37_9940C00491.1	7493	428
49_13_amp_6	III_40_23543C00108.1	316373	428
49_13_amp_7	III_41_22826C00045.1	1739	428
49_13_amp_8	I_6_22825C00150.1	10026	428
49_13_amp_9	Ia_21_284.1	1161934	428
49_13_amp_10	Ia_22_14731C00005.1	24914	428
49_13_amp_11	Ia_23_10528C00030.1	9359	428
49_13_amp_12	Ia_27_19479C00004.1	93876	428
49_13_amp_13	Ia_28_14556C00004.1	63866	428
49_13_amp_14	Ia_30_6268C00065.1	46175	428
49_13_amp_15	Ia_31_6270C00008.1	24994	428
49_14_amp_1	III_11_6264C00010.1	103700	436
49_14_amp_2	III_12_6265C00005.1	51295	436
49_14_amp_3	III_14_1121.1	7359593	436
49_14_amp_4	III_36_22311C00001.1	102334	436
49_14_amp_5	III_37_9940C00491.1	7495	436
49_14_amp_6	III_40_23543C00108.1	316375	436
49_14_amp_7	I_6_22825C00150.1	10028	436
49_14_amp_8	Ia_22_14731C00005.1	24916	436
49_14_amp_9	Ia_28_14556C00004.1	63856	436
49_14_amp_10	Ia_30_6268C00065.1	46165	436
620861_15_amp_1	III_12_6265C00050.1	4260	367
620861_15_amp_2	III_40_23543C00108.1	371353	367
620861_15_amp_3	I_5_22828C00001.2	145623	367
620861_15_amp_4	Ia_21_284.1	1216451	367
620861_15_amp_5	Ia_22_14731C00114.1	5192	367
620861_15_amp_6	Ia_23_10528C00021.1	35168	367
620861_15_amp_7	Ia_27_19479C00004.1	39731	367
620861_15_amp_8	Ia_28_14556C00004.1	10947	367
620861_15_amp_9	Ia_29_19480C00008.1	225590	367
620861_15_amp_10	Ia_31_6270C00008.1	79261	367
620861_17	No amplification
3598_3_amp_1	IV_19_6271C00002.1	1711669	348
3598_3_amp_2	I_1_22555C00037.1	20537	348
3598_3_amp_3	I_35_18770C00037.1	46198	348
3598_3_amp_4	I_4_22608C00071.1	21868	348
3598_3_amp_5	I_6_22825C00437.1	1768	348
3598_3_amp_6	Ia_21_284.1	875127	348
3598_3_amp_7	Ia_22_14731C00733.1	1007	348
3598_3_amp_8	Ia_24_14478C00084.1	4410	348
3598_3_amp_9	Ia_25_17329C00102.1	4483	348
3598_3_amp_10	Ia_26_17150C00096.1	11137	348
3598_3_amp_11	Ia_27_19479C00059.1	7068	348
3598_3_amp_12	Ia_28_14556C00231.1	1092	348
3598_3_amp_13	Ia_29_19480C00003.1	59083	348
3598_3_amp_14	Ia_30_6268C00074.1	4533	348
3598_3_amp_15	Ia_31_6270C00033.1	17392	348
3598_5_amp_1	III_11_6264C00021.1	89054	370
3598_5_amp_2	III_14_1121.1	6805958	370
3598_5_amp_3	III_37_9940C00282.1	23553	370
3598_5_amp_4	III_41_22826C01139.1	869	370
3598_8_amp_1	IV_19_6271C00002.1	1711663	353
3598_8_amp_2	I_6_22825C00437.1	1762	353
3598_8_amp_3	Ia_21_284.1	875128	353
3598_8_amp_4	Ia_22_14731C00733.1	1001	353
3598_8_amp_5	Ia_27_19479C00059.1	7069	353
3598_8_amp_6	Ia_28_14556C00231.1	1093	353
3598_8_amp_7	Ia_29_19480C00003.1	59084	353
3598_8_amp_8	Ia_31_6270C00033.1	17386	353
3598_10_amp_1	III_12_6265C00035.1	49035	335
3598_10_amp_2	III_13_6010C00001.1	745160	335
3598_10_amp_3	III_15_10759C00190.1	5472	335
3598_10_amp_4	III_40_23543C00130.1	119616	335
3598_10_amp_5	II_10_6272C00071.1	21638	335
3598_10_amp_6	II_9_2088.2	1546547	335
3598_10_amp_7	IV_19_6271C00002.1	1711414	335
3598_10_amp_8	I_6_22825C00437.1	1513	335
3598_10_amp_9	Ia_21_284.1	875395	335
3598_10_amp_10	Ia_27_19479C00059.1	7336	335
3598_10_amp_11	Ia_29_19480C00003.1	59351	335
3598_10_amp_12	Ia_31_6270C00033.1	17137	335
3598_11_amp_1	IV_17_22599C00367.1	18480	448
3598_11_amp_2	IV_18_22602C01050.1	805	448
3598_11_amp_3	IV_19_6271C00002.1	1712167	448
3598_11_amp_4	I_6_22825C00437.1	2266	448
3598_11_amp_5	Ia_21_284.1	874529	448
3598_11_amp_6	Ia_27_19479C00059.1	6470	448
3598_11_amp_7	Ia_29_19480C00003.1	58485	448
3598_11_amp_8	Ia_30_6268C00074.1	5031	448
3598_11_amp_9	Ia_31_6270C00033.1	17890	448
3598_18_amp_1	III_14_1121.1	6806125	397
3598_18_amp_2	III_36_22311C00019.1	88875	397
3598_18_amp_3	III_37_9940C00282.1	23359	397
3598_18_amp_4	III_41_22826C01139.1	675	397
3598_18_amp_5	IV_17_22599C00367.1	19019	397
3598_18_amp_6	IV_18_22602C01050.1	1344	397
3598_20_amp_1	IV_17_22599C00367.1	19020	347
3598_20_amp_2	IV_18_22602C01050.1	1345	347
3598_20_amp_3	Ic_32_1122.1	457203	347
3598_20_amp_4	Ic_33_6266C00018.1	4501	347
3598_20_amp_5	Ic_34_23503C00137.1	1151	347
98_4_amp_1	III_13_6010C00003.1	34403	361
98_4_amp_2	III_14_1121.1	2084580	361
98_4_amp_3	III_15_10759C00153.1	2237	361
98_4_amp_4	III_36_22311C00038.1	65770	361
98_4_amp_5	III_37_9940C00203.1	9517	361
98_4_amp_6	III_41_22826C00521.1	3788	361
154593_4_amp_1	III_11_6264C00005.1	161593	380
154593_4_amp_2	I_6_22825C00217.1	5306	380
154593_4_amp_3	Ia_21_284.1	6742600	380
154593_4_amp_4	Ia_22_14731C00117.1	871	380
154593_4_amp_5	Ia_23_10528C00015.1	9181	380
154593_4_amp_6	Ia_27_19479C00003.1	244092	380
154593_4_amp_7	Ia_28_14556C00045.1	18631	380
154593_4_amp_8	Ia_29_19480C00006.1	149317	380
154593_4_amp_9	Ia_30_6268C00093.1	56811	380
154593_4_amp_10	Ia_31_6270C00003.1	120872	380
154593_5_amp_1	I_1_22555C00015.1	42902	539
154593_5_amp_2	I_35_18770C00006.1	143278	539
154593_5_amp_3	I_4_22608C00018.1	100489	539
154593_5_amp_4	I_6_22825C00217.1	5141	539
154593_5_amp_5	Ia_21_284.1	6742435	539
154593_5_amp_6	Ia_23_10528C00015.1	9187	539
154593_5_amp_7	Ia_24_14478C00011.1	34465	539
154593_5_amp_8	Ia_25_17329C00041.1	34465	539
154593_5_amp_9	Ia_26_17150C00039.1	34561	539
154593_5_amp_10	Ia_27_19479C00003.1	244098	539
154593_5_amp_11	Ia_29_19480C00006.1	149323	539
154593_5_amp_12	Ia_30_6268C00093.1	56817	539
154593_5_amp_13	Ia_31_6270C00003.1	120878	539
154593_6_amp_1	III_11_6264C00005.1	161596	374
154593_6_amp_2	I_6_22825C00217.1	5309	374
154593_6_amp_3	Ia_21_284.1	6742603	374
154593_6_amp_4	Ia_22_14731C00117.1	874	374
154593_6_amp_5	Ia_23_10528C00015.1	9184	374
154593_6_amp_6	Ia_27_19479C00003.1	244095	374
154593_6_amp_7	Ia_28_14556C00045.1	18634	374
154593_6_amp_8	Ia_29_19480C00006.1	149320	374
154593_6_amp_9	Ia_30_6268C00093.1	56814	374
154593_6_amp_10	Ia_31_6270C00003.1	120875	374
154593_7_amp_1	III_11_6264C00005.1	161601	401
154593_7_amp_2	III_12_6265C00001.1	202051	401
154593_7_amp_3	III_13_6010C00001.1	1893688	401
154593_7_amp_4	III_14_1121.1	962669	401
154593_7_amp_5	III_15_10759C00373.1	49091	401
154593_7_amp_6	III_36_22311C00060.1	10830	401
154593_7_amp_7	III_37_9940C00356.1	24207	401
154593_7_amp_8	III_40_23543C00152.1	91608	401
154593_7_amp_9	III_41_22826C00415.1	3235	401
154593_7_amp_10	I_1_22555C00015.1	43038	401
154593_7_amp_11	I_35_18770C00006.1	143414	401
154593_7_amp_12	I_38_22827C00068.1	9000	401
154593_7_amp_13	I_4_22608C00018.1	100491	401
154593_7_amp_14	I_6_22825C00217.1	5277	401
154593_7_amp_15	Ia_21_284.1	6742571	401
154593_7_amp_16	Ia_22_14731C00117.1	842	401
154593_7_amp_17	Ia_23_10528C00015.1	9189	401
154593_7_amp_18	Ia_24_14478C00011.1	34467	401
154593_7_amp_19	Ia_25_17329C00041.1	34467	401
154593_7_amp_20	Ia_26_17150C00039.1	34563	401
154593_7_amp_21	Ia_27_19479C00003.1	244100	401
154593_7_amp_22	Ia_28_14556C00045.1	18639	401
154593_7_amp_23	Ia_29_19480C00006.1	149325	401
154593_7_amp_24	Ia_30_6268C00093.1	56819	401
154593_7_amp_25	Ia_31_6270C00003.1	120880	401
154593_8_amp_1	III_11_6264C00005.1	161600	400
154593_8_amp_2	III_12_6265C00001.1	202053	400
154593_8_amp_3	III_13_6010C00001.1	1893690	400
154593_8_amp_4	III_14_1121.1	962668	400
154593_8_amp_5	III_15_10759C00373.1	49090	400
154593_8_amp_6	III_36_22311C00060.1	10829	400
154593_8_amp_7	III_37_9940C00356.1	24206	400
154593_8_amp_8	III_40_23543C00152.1	91607	400
154593_8_amp_9	III_41_22826C00415.1	3237	400
154593_8_amp_10	I_1_22555C00015.1	43040	400
154593_8_amp_11	I_35_18770C00006.1	143416	400
154593_8_amp_12	I_38_22827C00068.1	9002	400
154593_8_amp_13	I_4_22608C00018.1	100490	400
154593_8_amp_14	I_5_22828C00006.2	34078	400
154593_8_amp_15	I_6_22825C00217.1	5279	400
154593_8_amp_16	Ia_21_284.1	6742573	400
154593_8_amp_17	Ia_22_14731C00117.1	844	400
154593_8_amp_18	Ia_23_10528C00015.1	9188	400
154593_8_amp_19	Ia_24_14478C00011.1	34466	400
154593_8_amp_20	Ia_25_17329C00041.1	34466	400
154593_8_amp_21	Ia_26_17150C00039.1	34562	400
154593_8_amp_22	Ia_27_19479C00003.1	244099	400
154593_8_amp_23	Ia_28_14556C00045.1	18638	400
154593_8_amp_24	Ia_29_19480C00006.1	149324	400
154593_8_amp_25	Ia_30_6268C00093.1	56818	400
154593_8_amp_26	Ia_31_6270C00003.1	120879	400
154593_8_amp_27	Ic_32_1122.1	4673483	400
154593_8_amp_28	Ic_33_6266C00004.1	116998	400
154593_8_amp_29	Ic_34_23503C00157.1	20164	400
154593_9_amp_1	III_11_6264C00005.1	161597	490
154593_9_amp_2	III_14_1121.1	962665	490
154593_9_amp_3	III_36_22311C00060.1	10826	490
154593_9_amp_4	III_37_9940C00356.1	24203	490
154593_9_amp_5	III_41_22826C00415.1	3150	490
154593_9_amp_6	I_1_22555C00015.1	42953	490
154593_9_amp_7	I_35_18770C00006.1	143329	490
154593_9_amp_8	I_38_22827C00068.1	8915	490
154593_9_amp_9	I_4_22608C00018.1	100487	490
154593_9_amp_10	I_6_22825C00217.1	5192	490
154593_9_amp_11	Ia_21_284.1	6742486	490
154593_9_amp_12	Ia_22_14731C00117.1	757	490
154593_9_amp_13	Ia_24_14478C00011.1	34463	490
154593_9_amp_14	Ia_25_17329C00041.1	34463	490
154593_9_amp_15	Ia_26_17150C00039.1	34559	490
154593_9_amp_16	Ia_27_19479C00003.1	244096	490
154593_9_amp_17	Ia_28_14556C00045.1	18635	490
154593_9_amp_18	Ia_29_19480C00006.1	149321	490
154593_9_amp_19	Ia_30_6268C00093.1	56815	490
154593_9_amp_20	Ia_31_6270C00003.1	120876	490
154593_12_amp_1	III_11_6264C00005.1	161312	660
154593_12_amp_2	IV_16_6263.1	838748	660
154593_12_amp_3	IV_17_22599C00350.1	54423	660
154593_12_amp_4	IV_18_22602C00127.1	49951	660
154593_12_amp_5	IV_19_6271C00001.1	2357733	660
154593_12_amp_6	IV_39_21414C00267.1	112881	660
154593_12_amp_7	IV_7_22597C00328.1	112822	660
154593_12_amp_8	IV_8_22598C00077.1	9513	660
154593_12_amp_9	Ia_23_10528C00015.1	8900	660
23018_4_amp_1	IV_16_6263.1	7737834	326
23018_4_amp_2	IV_17_22599C00022.1	27993	326
23018_4_amp_3	IV_18_22602C00170.1	24034	326
23018_4_amp_4	IV_19_6271C00001.1	469403	326
23018_4_amp_5	IV_20_6269C00009.1	402013	326
23018_4_amp_6	IV_39_21414C00220.1	34684	326
23018_4_amp_7	IV_7_22597C00341.1	29714	326
23018_4_amp_8	IV_8_22598C00188.1	29676	326
23018_4_amp_9	I_2_22603C00014.1	40127	326
23018_4_amp_10	I_38_22827C00031.1	43438	326
23018_4_amp_11	I_5_22828C00001.2	273600	326
23018_4_amp_12	Ia_21_284.1	1086834	326
23018_4_amp_13	Ia_23_10528C00266.1	4111	326
23018_4_amp_14	Ia_29_19480C00003.1	270737	326
23018_4_amp_15	I_3_22829C00500.2	3144	326
23018_11_amp_1	II_10_6272C00029.1	54907	310
23018_11_amp_2	II_9_2088.2	4711196	310
23018_11_amp_3	IV_17_22599C00022.1	28300	310
23018_11_amp_4	IV_18_22602C00170.1	24341	310
23018_11_amp_5	IV_19_6271C00001.1	469112	310
23018_11_amp_6	IV_20_6269C00009.1	402320	310
23018_11_amp_7	IV_39_21414C00220.1	34991	310
23018_11_amp_8	IV_7_22597C00341.1	29423	310
23018_11_amp_9	IV_8_22598C00188.1	29385	310
23018_11_amp_10	I_2_22603C00014.1	40434	310
23018_11_amp_11	I_38_22827C00031.1	43745	310
23018_11_amp_12	I_5_22828C00001.2	273309	310
23018_11_amp_13	I_6_22825C00480.1	1509	310
23018_11_amp_14	Ia_22_14731C00116.1	2047	310
23018_11_amp_15	Ia_27_19479C00004.1	166401	310
23018_11_amp_16	Ia_30_6268C00070.1	2809	310
23018_11_amp_17	Ia_31_6270C00015.1	83400	310
23018_11_amp_18	Ic_32_1122.1	610751	310
23018_11_amp_19	Ic_33_6266C00001.1	155761	310
23018_11_amp_20	Ic_34_23503C00200.1	85144	310
23018_11_amp_21	I_3_22829C00500.2	2853	310
23018_18_amp_1	III_11_6264C00010.1	174041	620
23018_18_amp_2	III_13_6010C00010.1	11665	620
23018_18_amp_3	III_14_1121.1	7432055	620
23018_18_amp_4	III_15_10759C00383.1	9665	620
23018_18_amp_5	III_36_22311C00001.1	14257	620
23018_18_amp_6	III_37_9940C00526.1	3199	620
23018_18_amp_7	III_41_22826C00355.1	2168	620
23018_18_amp_8	IV_39_21414C00220.1	35283	620
23018_18_amp_9	IV_7_22597C00341.1	28821	620
23018_18_amp_10	IV_8_22598C00188.1	28783	620
23018_18_amp_11	I_2_22603C00014.1	40726	620
23018_18_amp_12	I_6_22825C00480.1	907	620
23018_18_amp_13	Ia_22_14731C00116.1	2339	620
23018_18_amp_14	Ia_27_19479C00004.1	165799	620
23018_18_amp_15	Ia_28_14556C00003.1	11845	620
23018_18_amp_16	Ia_30_6268C00070.1	2207	620
23018_18_amp_17	Ia_31_6270C00015.1	83692	620
23018_18_amp_18	I_3_22829C00500.2	2251	620
16819_5_amp_1	I_1_22555C00026.1	63293	605
16819_5_amp_2	I_2_22603C00034.1	25795	605
16819_5_amp_3	I_35_18770C00002.1	61176	605
16819_5_amp_4	I_38_22827C00044.1	71149	605
16819_5_amp_5	I_4_22608C00011.1	52156	605
16819_5_amp_6	I_5_22828C00002.2	171426	605
16819_5_amp_7	I_6_22825C00048.1	17379	605
16819_5_amp_8	Ia_21_284.1	2312354	605
16819_5_amp_9	Ia_22_14731C00141.1	6407	605
16819_5_amp_10	Ia_24_14478C00162.1	7320	605
16819_5_amp_11	Ia_26_17150C00122.1	36742	605
16819_5_amp_12	Ia_27_19479C00005.1	75230	605
16819_5_amp_13	Ia_28_14556C00016.1	14103	605
16819_5_amp_14	Ia_29_19480C00024.1	77051	605
16819_5_amp_15	Ia_30_6268C00050.1	89505	605
16819_5_amp_16	Ia_31_6270C00004.1	28995	605
16819_5_amp_17	I_3_22829C00136.2	9486	605
16819_7_amp_1	I_2_22603C00034.1	25796	590
16819_7_amp_2	I_6_22825C00048.1	17393	590
16819_7_amp_3	Ia_27_19479C00005.1	75231	590
16819_7_amp_4	Ia_31_6270C00004.1	28996	590
16819_7_amp_5	I_3_22829C00136.2	9500	590
16819_8_amp_1	I_2_22603C00034.1	26367	564
16819_8_amp_2	I_6_22825C00048.1	16848	564
16819_8_amp_3	Ia_27_19479C00005.1	75802	564
16819_8_amp_4	Ia_31_6270C00004.1	29567	564
16819_11_amp_1	IV_19_6271C00001.1	6472543	567
16819_11_amp_2	I_2_22603C00034.1	26365	567
16819_11_amp_3	I_6_22825C00048.1	16847	567
16819_11_amp_4	Ia_27_19479C00005.1	75800	567
16819_11_amp_5	Ia_31_6270C00004.1	29565	567
16819_13_amp_1	IV_17_22599C00055.1	78607	469
16819_13_amp_2	IV_18_22602C00537.1	1742	469
16819_13_amp_3	IV_19_6271C00001.1	6472547	469
16819_13_amp_4	I_1_22555C00026.1	63957	469
16819_13_amp_5	I_35_18770C00002.1	61840	469
16819_13_amp_6	I_4_22608C00011.1	52820	469
16819_13_amp_7	I_5_22828C00002.2	170898	469
16819_13_amp_8	I_6_22825C00048.1	16851	469
16819_13_amp_9	Ia_21_284.1	2313018	469
16819_13_amp_10	Ia_22_14731C00141.1	7071	469
16819_13_amp_11	Ia_23_10528C00065.1	9782	469
16819_13_amp_12	Ia_24_14478C00162.1	6792	469
16819_13_amp_13	Ia_25_17329C00131.1	36322	469
16819_13_amp_14	Ia_26_17150C00122.1	36214	469
16819_13_amp_15	Ia_27_19479C00005.1	75894	469
16819_13_amp_16	Ia_28_14556C00016.1	13575	469
16819_13_amp_17	Ia_29_19480C00024.1	77715	469
16819_13_amp_18	Ia_30_6268C00050.1	88977	469
402_3_amp_1	I_1_22555C00003.1	157671	433
402_3_amp_2	I_35_18770C00005.1	248501	433
402_3_amp_3	I_38_22827C00315.1	3834	433
402_3_amp_4	I_4_22608C00004.1	158428	433
402_3_amp_5	I_5_22828C00007.2	71196	433
402_3_amp_6	I_6_22825C00374.1	3993	433
402_3_amp_7	Ia_21_284.1	9497	433
402_3_amp_8	Ia_22_14731C00052.1	6828	433
402_3_amp_9	Ia_23_10528C00007.1	36057	433
402_3_amp_10	Ia_24_14478C00138.1	3816	433
402_3_amp_11	Ia_25_17329C00001.1	5563	433
402_3_amp_12	Ia_26_17150C00001.1	6889	433
402_3_amp_13	Ia_27_19479C00001.1	202630	433
402_3_amp_14	Ia_28_14556C00147.1	6833	433
402_3_amp_15	Ia_29_19480C00015.1	132016	433
402_3_amp_16	Ia_30_6268C00080.1	35597	433
402_3_amp_17	Ia_31_6270C00021.1	103636	433
402_3_amp_18	Ic_32_1122.1	9161	433
402_3_amp_19	Ic_33_6266C00003.1	15130	433
402_3_amp_20	Ic_34_23503C00412.1	8579	433
402_6_amp_1	I_1_22555C00003.1	157625	550
402_6_amp_2	I_35_18770C00005.1	248455	550
402_6_amp_3	I_38_22827C00315.1	3788	550
402_6_amp_4	I_4_22608C00004.1	158382	550
402_9_amp_1	III_11_6264C00008.1	312513	618
402_9_amp_2	III_13_6010C00006.1	323917	618
402_9_amp_3	III_14_1121.1	10120	618
402_9_amp_4	III_36_22311C00056.1	17057	618
402_9_amp_5	III_37_9940C00675.1	445	618
402_9_amp_6	III_41_22826C00121.1	1715	618
402_9_amp_7	I_1_22555C00003.1	157074	618
402_9_amp_8	I_35_18770C00005.1	247904	618
402_9_amp_9	I_38_22827C00315.1	3237	618
402_9_amp_10	I_4_22608C00004.1	157831	618
402_9_amp_11	I_5_22828C00007.2	70599	618
402_9_amp_12	I_6_22825C00374.1	3396	618
402_9_amp_13	Ia_21_284.1	8900	618
402_9_amp_14	Ia_22_14731C00052.1	6231	618
402_9_amp_15	Ia_23_10528C00007.1	36469	618
402_9_amp_16	Ia_24_14478C00138.1	4228	618
402_9_amp_17	Ia_25_17329C00001.1	4966	618
402_9_amp_18	Ia_26_17150C00001.1	6292	618
402_9_amp_19	Ia_27_19479C00001.1	202033	618
402_9_amp_20	Ia_28_14556C00147.1	6236	618
402_9_amp_21	Ia_29_19480C00015.1	132428	618
402_9_amp_22	Ia_30_6268C00080.1	36009	618
402_9_amp_23	Ia_31_6270C00021.1	103039	618
402_12_amp_1	III_11_6264C00008.1	312516	628
402_12_amp_2	III_12_6265C00003.1	124950	628
402_12_amp_3	III_13_6010C00006.1	323920	628
402_12_amp_4	III_14_1121.1	10123	628
402_12_amp_5	III_15_10759C00389.1	83184	628
402_12_amp_6	III_36_22311C00056.1	17060	628
402_12_amp_7	III_37_9940C00675.1	448	628
402_12_amp_8	III_40_23543C00109.1	6010	628
402_12_amp_9	III_41_22826C00121.1	1702	628
402_12_amp_10	II_10_6272C00030.1	125785	628
402_12_amp_11	II_9_2088.2	9177	628
402_12_amp_12	IV_16_6263.1	8509	628
402_12_amp_13	IV_19_6271C00001.1	1418339	628
402_12_amp_14	IV_20_6269C00008.1	929007	628
402_12_amp_15	IV_39_21414C00033.1	91162	628
402_12_amp_16	IV_7_22597C00363.1	37078	628
402_12_amp_17	IV_8_22598C00211.1	1850	628
402_12_amp_18	I_1_22555C00003.1	157077	628
402_12_amp_19	I_2_22603C00181.1	1562	628
402_12_amp_20	I_35_18770C00005.1	247907	628
402_12_amp_21	I_38_22827C00315.1	3240	628
402_12_amp_22	I_4_22608C00004.1	157834	628
402_12_amp_23	I_5_22828C00007.2	70602	628
402_12_amp_24	I_6_22825C00374.1	3399	628
402_12_amp_25	Ia_21_284.1	8903	628
402_12_amp_26	Ia_22_14731C00052.1	6234	628
402_12_amp_27	Ia_23_10528C00007.1	36456	628
402_12_amp_28	Ia_24_14478C00138.1	4215	628
402_12_amp_29	Ia_25_17329C00001.1	4969	628
402_12_amp_30	Ia_26_17150C00001.1	6295	628
