AmpId	SequenceId	PositionInSequence	Length
437_13_amp_2	II_10_6272C00050.1	7547	328
437_13_amp_3	II_9_2088.2	3908011	328
437_13_amp_4	IV_19_6271C00002.1	1158971	328
437_13_amp_5	I_1_22555C00033.1	19705	328
437_13_amp_6	I_2_22603C00114.1	5206	328
437_13_amp_7	I_35_18770C00034.1	37045	328
437_13_amp_8	I_38_22827C00266.1	492	328
437_13_amp_9	I_4_22608C00057.1	37119	328
437_13_amp_10	I_5_22828C00029.2	40242	328
437_13_amp_11	Ia_24_14478C00212.1	3271	328
437_13_amp_12	Ia_25_17329C00163.1	6575	328
437_13_amp_13	Ia_26_17150C00150.1	6563	328
437_13_amp_14	Ia_30_6268C00109.1	1770	328
437_13_amp_15	I_3_22829C00716.2	4144	328
66353_1_amp_1	III_11_6264C00071.1	4206	489
66353_1_amp_2	III_12_6265C00013.1	47131	489
66353_1_amp_3	III_13_6010C00010.1	344981	489
66353_1_amp_4	III_14_1121.1	7101410	489
66353_1_amp_5	III_15_10759C00391.1	90343	489
66353_1_amp_6	III_36_22311C00047.1	14046	489
66353_1_amp_7	III_37_9940C00318.1	1239	489
66353_1_amp_8	III_40_23543C00169.1	28935	489
66353_1_amp_9	III_41_22826C00517.1	610	489
66353_1_amp_10	IV_19_6271C00001.1	160210	495
66353_1_amp_11	IV_39_21414C00144.1	15213	489
66353_1_amp_12	IV_7_22597C00384.1	15213	489
66353_1_amp_13	IV_8_22598C00496.1	15213	489
66353_1_amp_14	I_1_22555C00045.1	20608	489
66353_1_amp_15	I_2_22603C00008.1	16511	489
66353_1_amp_16	I_35_18770C00015.1	102483	489
66353_1_amp_17	I_38_22827C00354.1	8567	489
66353_1_amp_18	I_4_22608C00067.1	20555	489
66353_1_amp_19	I_5_22828C00001.2	6197	489
66353_1_amp_20	I_6_22825C00201.1	8734	489
66353_1_amp_21	Ia_21_284.1	1378005	489
66353_1_amp_22	Ia_22_14731C00500.1	466	489
66353_1_amp_23	Ia_24_14478C00012.1	23495	489
66353_1_amp_24	Ia_25_17329C00057.1	7686	489
66353_1_amp_25	Ia_26_17150C00053.1	69206	489
66353_1_amp_26	Ia_27_19479C00006.1	118354	489
66353_1_amp_27	Ia_28_14556C00005.1	2579	489
66353_1_amp_28	Ia_29_19480C00008.1	62905	489
66353_1_amp_29	Ia_30_6268C00062.1	252173	489
66353_1_amp_30	Ia_31_6270C00011.1	91101	489
66353_1_amp_31	Ic_32_1122.1	877105	489
66353_1_amp_32	Ic_33_6266C00002.1	108719	489
66353_1_amp_33	Ic_34_23503C00080.1	91178	489
66353_1_amp_34	I_3_22829C00187.2	6715	489
66353_2_amp_1	III_11_6264C00071.1	4205	473
66353_2_amp_2	III_14_1121.1	7101427	473
66353_2_amp_3	III_41_22826C00517.1	627	473
66353_2_amp_4	IV_19_6271C00001.1	160227	479
66353_2_amp_5	IV_39_21414C00144.1	15212	473
66353_2_amp_6	IV_7_22597C00384.1	15212	473
66353_2_amp_7	IV_8_22598C00496.1	15212	473
66353_2_amp_8	I_1_22555C00045.1	20607	473
66353_2_amp_9	I_2_22603C00008.1	16528	473
66353_2_amp_10	I_35_18770C00015.1	102482	473
66353_2_amp_11	I_38_22827C00354.1	8566	473
66353_2_amp_12	I_4_22608C00067.1	20554	473
66353_2_amp_13	I_5_22828C00001.2	6214	473
66353_2_amp_14	I_6_22825C00201.1	8733	473
66353_2_amp_15	Ia_21_284.1	1378004	473
66353_2_amp_16	Ia_22_14731C00500.1	483	473
66353_2_amp_17	Ia_24_14478C00012.1	23512	473
66353_2_amp_18	Ia_25_17329C00057.1	7685	473
66353_2_amp_19	Ia_26_17150C00053.1	69205	473
66353_2_amp_20	Ia_27_19479C00006.1	118353	473
66353_2_amp_21	Ia_28_14556C00005.1	2596	473
66353_2_amp_22	Ia_29_19480C00008.1	62922	473
66353_2_amp_23	Ia_30_6268C00062.1	252190	473
66353_2_amp_24	Ia_31_6270C00011.1	91118	473
66353_2_amp_25	Ic_32_1122.1	877104	473
66353_2_amp_26	Ic_33_6266C00002.1	108718	473
66353_2_amp_27	Ic_34_23503C00080.1	91177	473
66353_2_amp_28	I_3_22829C00187.2	6714	473
66353_5_amp_1	III_11_6264C00071.1	4204	493
66353_5_amp_2	III_12_6265C00013.1	47129	493
66353_5_amp_3	III_13_6010C00010.1	344979	493
66353_5_amp_4	III_14_1121.1	7101408	493
66353_5_amp_5	III_15_10759C00391.1	90341	493
66353_5_amp_6	III_36_22311C00047.1	14044	493
66353_5_amp_7	III_37_9940C00318.1	1237	493
66353_5_amp_8	III_41_22826C00517.1	608	493
66353_5_amp_9	IV_19_6271C00001.1	160208	499
66353_5_amp_10	IV_39_21414C00144.1	15211	493
66353_5_amp_11	IV_7_22597C00384.1	15211	493
66353_5_amp_12	IV_8_22598C00496.1	15211	493
66353_5_amp_13	I_1_22555C00045.1	20606	493
66353_5_amp_14	I_35_18770C00015.1	102481	493
66353_5_amp_15	I_38_22827C00354.1	8565	493
66353_5_amp_16	I_4_22608C00067.1	20553	493
66353_5_amp_17	I_5_22828C00001.2	6195	493
66353_5_amp_18	I_6_22825C00201.1	8732	493
66353_5_amp_19	Ia_21_284.1	1378003	493
66353_5_amp_20	Ia_22_14731C00500.1	464	493
66353_5_amp_21	Ia_24_14478C00012.1	23493	493
66353_5_amp_22	Ia_25_17329C00057.1	7684	493
66353_5_amp_23	Ia_26_17150C00053.1	69204	493
66353_5_amp_24	Ia_27_19479C00006.1	118352	493
66353_5_amp_25	Ia_28_14556C00005.1	2577	493
66353_5_amp_26	Ia_29_19480C00008.1	62903	493
66353_5_amp_27	Ia_30_6268C00062.1	252171	493
66353_5_amp_28	Ia_31_6270C00011.1	91099	493
66353_5_amp_29	Ic_32_1122.1	877103	493
66353_5_amp_30	Ic_33_6266C00002.1	108717	493
66353_5_amp_31	Ic_34_23503C00080.1	91176	493
66353_7_amp_1	III_12_6265C00013.1	47145	478
66353_7_amp_2	II_10_6272C00095.1	51082	481
66353_7_amp_3	II_9_2088.2	1287699	481
66353_7_amp_4	IV_39_21414C00144.1	15210	478
66353_7_amp_5	IV_7_22597C00384.1	15210	478
66353_7_amp_6	IV_8_22598C00496.1	15210	478
66353_7_amp_7	I_1_22555C00045.1	20605	478
66353_7_amp_8	I_35_18770C00015.1	102480	478
66353_7_amp_9	I_38_22827C00354.1	8564	478
66353_7_amp_10	I_4_22608C00067.1	20552	478
66353_7_amp_11	I_5_22828C00001.2	6211	478
66353_7_amp_12	I_6_22825C00201.1	8731	478
66353_7_amp_13	Ia_21_284.1	1378002	478
66353_7_amp_14	Ia_22_14731C00500.1	480	478
66353_7_amp_15	Ia_24_14478C00012.1	23509	478
66353_7_amp_16	Ia_25_17329C00057.1	7683	478
66353_7_amp_17	Ia_26_17150C00053.1	69203	478
66353_7_amp_18	Ia_27_19479C00006.1	118351	478
66353_7_amp_19	Ia_28_14556C00005.1	2593	478
66353_7_amp_20	Ia_29_19480C00008.1	62919	478
66353_7_amp_21	Ia_30_6268C00062.1	252187	478
66353_7_amp_22	Ia_31_6270C00011.1	91115	478
66353_7_amp_23	Ic_32_1122.1	877102	478
66353_7_amp_24	Ic_33_6266C00002.1	108716	478
66353_7_amp_25	Ic_34_23503C00080.1	91175	478
66353_7_amp_26	I_3_22829C00187.2	6712	478
66353_8_amp_1	III_11_6264C00071.1	4207	477
66353_8_amp_2	III_12_6265C00013.1	47142	477
66353_8_amp_3	III_13_6010C00006.1	638676	474
66353_8_amp_4	III_14_1121.1	7101421	477
66353_8_amp_5	III_15_10759C00367.1	30447	474
66353_8_amp_6	III_41_22826C00517.1	621	477
66353_8_amp_7	IV_17_22599C00349.1	10488	480
66353_8_amp_8	IV_18_22602C00596.1	5465	480
66353_8_amp_9	IV_19_6271C00001.1	160221	483
66353_8_amp_10	IV_39_21414C00144.1	15214	477
66353_8_amp_11	IV_7_22597C00384.1	15214	477
66353_8_amp_12	IV_8_22598C00496.1	15214	477
66353_8_amp_13	I_1_22555C00045.1	20609	477
66353_8_amp_14	I_35_18770C00015.1	102484	477
66353_8_amp_15	I_38_22827C00354.1	8568	477
66353_8_amp_16	I_4_22608C00067.1	20556	477
66353_8_amp_17	I_5_22828C00001.2	6208	477
66353_8_amp_18	I_6_22825C00201.1	8735	477
66353_8_amp_19	Ia_21_284.1	1378006	477
66353_8_amp_20	Ia_22_14731C00500.1	477	477
66353_8_amp_21	Ia_24_14478C00012.1	23506	477
66353_8_amp_22	Ia_25_17329C00057.1	7687	477
66353_8_amp_23	Ia_26_17150C00053.1	69207	477
66353_8_amp_24	Ia_27_19479C00006.1	118355	477
66353_8_amp_25	Ia_28_14556C00005.1	2590	477
66353_8_amp_26	Ia_29_19480C00008.1	62916	477
66353_8_amp_27	Ia_30_6268C00062.1	252184	477
66353_8_amp_28	Ia_31_6270C00011.1	91112	477
66353_8_amp_29	Ic_32_1122.1	877106	477
66353_8_amp_30	Ic_33_6266C00002.1	108720	477
66353_8_amp_31	Ic_34_23503C00080.1	91179	477
66353_8_amp_32	I_3_22829C00187.2	6716	477
3059_5_amp_1	IV_19_6271C00001.1	2394310	692
3059_5_amp_2	I_1_22555C00015.1	19821	692
3059_5_amp_3	I_2_22603C00097.1	9833	692
3059_5_amp_4	I_35_18770C00006.1	120230	692
3059_5_amp_5	I_38_22827C00024.1	35923	692
3059_5_amp_6	I_4_22608C00056.1	21481	692
3059_5_amp_7	I_5_22828C00006.2	56393	692
3059_5_amp_8	Ia_21_284.1	6678128	692
3059_5_amp_9	Ia_22_14731C00070.1	9955	692
3059_5_amp_10	Ia_23_10528C00015.1	38369	692
3059_5_amp_11	Ia_24_14478C00288.1	2785	692
3059_5_amp_12	Ia_25_17329C00044.1	1422	692
3059_5_amp_13	Ia_26_17150C00042.1	1397	692
3059_5_amp_14	Ia_27_19479C00003.1	277094	692
3059_5_amp_15	Ia_28_14556C00142.1	10754	692
3059_5_amp_16	Ia_29_19480C00006.1	213387	692
3059_5_amp_17	Ia_30_6268C00093.1	99350	692
3059_5_amp_18	Ia_31_6270C00003.1	153899	692
3059_5_amp_19	I_3_22829C00036.2	13112	692
3059_12_amp_1	III_13_6010C00001.1	1862547	527
3059_12_amp_2	III_14_1121.1	987468	527
3059_12_amp_3	III_15_10759C00310.1	1601	527
3059_12_amp_4	III_36_22311C00060.1	36537	527
3059_12_amp_5	III_37_9940C00218.1	6479	527
3059_12_amp_6	III_41_22826C00108.1	8798	527
3059_12_amp_7	II_10_6272C00040.1	161640	527
3059_12_amp_8	II_9_2088.2	939687	527
3059_12_amp_9	I_1_22555C00015.1	19927	527
3059_12_amp_10	I_2_22603C00097.1	9892	527
3059_12_amp_11	I_35_18770C00006.1	120336	527
3059_12_amp_12	I_38_22827C00024.1	36029	527
3059_12_amp_13	I_4_22608C00056.1	21540	527
3059_12_amp_14	I_5_22828C00006.2	56452	527
3059_12_amp_15	Ia_21_284.1	6678234	527
3059_12_amp_16	Ia_23_10528C00015.1	38428	527
3059_12_amp_17	Ia_24_14478C00288.1	2891	527
3059_12_amp_18	Ia_25_17329C00044.1	1481	527
3059_12_amp_19	Ia_26_17150C00042.1	1456	527
3059_12_amp_20	Ia_28_14556C00142.1	10860	527
3059_12_amp_21	Ia_29_19480C00006.1	213446	527
3059_12_amp_22	Ia_30_6268C00093.1	99409	527
3059_12_amp_23	Ia_31_6270C00003.1	153958	527
3059_12_amp_24	I_3_22829C00036.2	13171	527
3059_14_amp_1	III_14_1121.1	988063	548
3059_14_amp_2	III_36_22311C00060.1	37132	548
3059_14_amp_3	III_37_9940C00218.1	5863	548
3059_14_amp_4	III_41_22826C00108.1	8182	548
3059_14_amp_5	IV_19_6271C00001.1	2394964	548
3059_14_amp_6	I_2_22603C00097.1	10487	548
3059_14_amp_7	I_6_22825C00189.1	4476	548
3059_14_amp_8	Ia_23_10528C00015.1	39023	548
3059_17_amp_1	III_13_6010C00001.1	1861991	386
3059_17_amp_2	III_15_10759C00310.1	2298	386
3059_17_amp_3	IV_16_6263.1	871428	386
3059_17_amp_4	IV_19_6271C00001.1	2395066	386
3059_17_amp_5	IV_20_6269C00006.1	640596	386
3059_17_amp_6	IV_39_21414C00211.1	21482	386
3059_17_amp_7	IV_7_22597C00375.1	21448	386
3059_17_amp_8	IV_8_22598C00123.1	13354	386
3059_17_amp_9	I_2_22603C00097.1	10589	386
3059_17_amp_10	I_6_22825C00189.1	4536	386
3059_17_amp_11	Ia_21_284.1	6677678	386
3059_17_amp_12	Ia_22_14731C00070.1	9505	386
3059_17_amp_13	Ia_23_10528C00015.1	39125	386
3059_17_amp_14	Ia_27_19479C00003.1	277850	386
3059_17_amp_15	Ia_28_14556C00142.1	10304	386
3059_17_amp_16	Ia_29_19480C00006.1	214143	386
3059_17_amp_17	Ia_30_6268C00093.1	100106	386
3059_17_amp_18	Ia_31_6270C00003.1	154655	386
3059_17_amp_19	Ic_32_1122.1	4646912	389
3059_17_amp_20	Ic_33_6266C00004.1	143492	389
3059_17_amp_21	Ic_34_23503C00075.1	1544	389
3059_17_amp_22	I_3_22829C00036.2	13868	386
3059_20_amp_1	III_11_6264C00005.1	186512	518
3059_20_amp_2	III_13_6010C00001.1	1862344	518
3059_20_amp_3	III_14_1121.1	987680	518
3059_20_amp_4	III_15_10759C00310.1	1813	518
3059_20_amp_5	III_36_22311C00060.1	36749	518
3059_20_amp_6	III_37_9940C00218.1	6276	518
3059_20_amp_7	III_40_23543C00152.1	116262	518
3059_20_amp_8	III_41_22826C00108.1	8595	518
3059_20_amp_9	II_10_6272C00040.1	161437	518
3059_20_amp_10	II_9_2088.2	939899	518
3059_20_amp_11	I_1_22555C00015.1	19724	518
3059_20_amp_12	I_2_22603C00097.1	10104	518
3059_20_amp_13	I_35_18770C00006.1	120133	518
3059_20_amp_14	I_38_22827C00024.1	35826	518
3059_20_amp_15	I_4_22608C00056.1	21752	518
3059_20_amp_16	I_6_22825C00189.1	4889	518
3059_20_amp_17	Ia_21_284.1	6678031	518
3059_20_amp_18	Ia_22_14731C00070.1	9858	518
3059_20_amp_19	Ia_23_10528C00015.1	38640	518
3059_20_amp_20	Ia_24_14478C00288.1	2688	518
3059_20_amp_21	Ia_25_17329C00044.1	1693	518
3059_20_amp_22	Ia_26_17150C00042.1	1668	518
3059_20_amp_23	Ia_27_19479C00003.1	277365	518
3059_20_amp_24	Ia_28_14556C00142.1	10657	518
3059_20_amp_25	Ia_29_19480C00006.1	213658	518
3059_20_amp_26	Ia_30_6268C00093.1	99621	518
3059_20_amp_27	Ia_31_6270C00003.1	154170	518
3059_20_amp_28	I_3_22829C00036.2	13383	518
103403_1_amp_1	IV_19_6271C00001.1	1373073	280
103403_1_amp_2	I_1_22555C00003.1	111992	280
103403_1_amp_3	I_2_22603C00002.1	113296	280
103403_1_amp_4	I_35_18770C00005.1	202745	280
103403_1_amp_5	I_38_22827C00281.1	4749	280
103403_1_amp_6	I_4_22608C00004.1	113194	280
103403_1_amp_7	I_5_22828C00007.2	23443	280
103403_1_amp_8	I_6_22825C00233.1	406	280
103403_1_amp_9	Ia_21_284.1	7457380	280
103403_1_amp_10	Ia_22_14731C00004.1	6606	280
103403_1_amp_11	Ia_23_10528C00048.1	2630	280
103403_1_amp_12	Ia_24_14478C00026.1	3110	280
103403_1_amp_13	Ia_25_17329C00230.1	1195	280
103403_1_amp_14	Ia_26_17150C00210.1	3104	280
103403_1_amp_15	Ia_27_19479C00001.1	155099	280
103403_1_amp_16	Ia_28_14556C00015.1	23585	280
103403_1_amp_17	Ia_29_19480C00016.1	16303	280
103403_1_amp_18	Ia_30_6268C00082.1	5368	280
103403_1_amp_19	Ia_31_6270C00021.1	56033	280
103403_1_amp_20	Ic_32_1122.1	5398361	280
103403_1_amp_21	Ic_33_6266C00003.1	59439	280
103403_1_amp_22	Ic_34_23503C00110.1	3234	280
103403_1_amp_23	I_3_22829C00134.2	4685	280
103403_2_amp_1	IV_19_6271C00001.1	1373071	285
103403_2_amp_2	I_1_22555C00003.1	111990	285
103403_2_amp_3	I_2_22603C00002.1	113294	285
103403_2_amp_4	I_35_18770C00005.1	202743	285
103403_2_amp_5	I_38_22827C00281.1	4746	285
103403_2_amp_6	I_4_22608C00004.1	113192	285
103403_2_amp_7	I_5_22828C00007.2	23441	285
103403_2_amp_8	I_6_22825C00233.1	403	285
103403_2_amp_9	Ia_21_284.1	7457378	285
103403_2_amp_10	Ia_22_14731C00004.1	6603	285
103403_2_amp_11	Ia_23_10528C00048.1	2627	285
103403_2_amp_12	Ia_24_14478C00026.1	3108	285
103403_2_amp_13	Ia_25_17329C00230.1	1193	285
103403_2_amp_14	Ia_26_17150C00210.1	3102	285
103403_2_amp_15	Ia_27_19479C00001.1	155097	285
103403_2_amp_16	Ia_28_14556C00015.1	23582	285
103403_2_amp_17	Ia_29_19480C00016.1	16300	285
103403_2_amp_18	Ia_30_6268C00082.1	5365	285
103403_2_amp_19	Ia_31_6270C00021.1	56031	285
103403_2_amp_20	I_3_22829C00134.2	4682	285
15735_2_amp_1	III_11_6264C00032.1	31827	320
15735_2_amp_2	III_12_6265C00002.1	17999	320
15735_2_amp_3	III_13_6010C00003.1	378193	320
15735_2_amp_4	III_14_1121.1	6398338	320
15735_2_amp_5	III_15_10759C00344.1	39921	320
15735_2_amp_6	III_36_22311C00037.1	52479	320
15735_2_amp_7	III_37_9940C00442.1	15925	320
15735_2_amp_8	III_40_23543C00114.1	92150	320
15735_2_amp_9	III_41_22826C00439.1	4413	320
15735_2_amp_10	IV_16_6263.1	6320862	320
15735_2_amp_11	IV_17_22599C00112.1	129874	320
15735_2_amp_12	IV_18_22602C00619.1	1150	320
15735_2_amp_13	IV_20_6269C00011.1	294096	320
15735_2_amp_14	IV_39_21414C00230.1	580	320
15735_2_amp_15	IV_7_22597C00296.1	64557	320
15735_2_amp_16	IV_8_22598C00086.1	17187	320
15735_2_amp_17	I_2_22603C00059.1	32899	320
15735_2_amp_18	I_38_22827C00065.1	2693	320
15735_2_amp_19	I_5_22828C00058.2	20836	320
15735_2_amp_20	I_6_22825C00454.1	2865	320
15735_2_amp_21	Ia_21_284.1	1994367	320
15735_2_amp_22	Ia_22_14731C00085.1	10494	320
15735_2_amp_23	Ia_23_10528C00018.1	336	320
15735_2_amp_24	Ia_27_19479C00008.1	107823	320
15735_2_amp_25	Ia_28_14556C00037.1	13649	320
15735_2_amp_26	Ia_29_19480C00019.1	60786	320
15735_2_amp_27	Ia_30_6268C00058.1	16022	320
15735_2_amp_28	Ia_31_6270C00001.1	42786	320
15735_2_amp_29	I_3_22829C00978.2	1279	320
15735_6_amp_1	III_11_6264C00032.1	31826	333
15735_6_amp_2	III_12_6265C00002.1	17998	333
15735_6_amp_3	III_13_6010C00003.1	378192	333
15735_6_amp_4	III_14_1121.1	6398326	333
15735_6_amp_5	III_15_10759C00344.1	39920	333
15735_6_amp_6	III_36_22311C00037.1	52467	333
15735_6_amp_7	III_37_9940C00442.1	15913	333
15735_6_amp_8	III_40_23543C00114.1	92138	333
15735_6_amp_9	III_41_22826C00439.1	4401	333
15735_6_amp_10	IV_16_6263.1	6320850	333
15735_6_amp_11	IV_17_22599C00112.1	129862	333
15735_6_amp_12	IV_18_22602C00619.1	1149	333
15735_6_amp_13	IV_20_6269C00011.1	294095	333
15735_6_amp_14	IV_39_21414C00230.1	568	333
15735_6_amp_15	IV_7_22597C00296.1	64556	333
15735_6_amp_16	IV_8_22598C00086.1	17186	333
15735_6_amp_17	I_1_22555C00009.1	15942	333
15735_6_amp_18	I_2_22603C00059.1	32898	333
15735_6_amp_19	I_35_18770C00020.1	18403	333
15735_6_amp_20	I_38_22827C00065.1	2692	333
15735_6_amp_21	I_4_22608C00003.1	186875	333
15735_6_amp_22	I_5_22828C00058.2	20824	333
15735_6_amp_23	I_6_22825C00454.1	2864	333
15735_6_amp_24	Ia_21_284.1	1994366	333
15735_6_amp_25	Ia_22_14731C00085.1	10482	333
15735_6_amp_26	Ia_23_10528C00018.1	324	333
15735_6_amp_27	Ia_24_14478C00111.1	8326	333
15735_6_amp_28	Ia_25_17329C00073.1	8333	333
15735_6_amp_29	Ia_26_17150C00072.1	8330	333
15735_6_amp_30	Ia_27_19479C00008.1	107811	333
15735_6_amp_31	Ia_28_14556C00037.1	13637	333
15735_6_amp_32	Ia_29_19480C00019.1	60774	333
15735_6_amp_33	Ia_30_6268C00058.1	16010	333
15735_6_amp_34	Ia_31_6270C00001.1	42785	333
15735_6_amp_35	I_3_22829C00978.2	1278	333
76772_4_amp_1	III_11_6264C00024.1	98029	573
76772_4_amp_2	III_12_6265C00016.1	58312	573
76772_4_amp_3	III_14_1121.1	2160939	573
76772_4_amp_4	III_36_22311C00006.1	8250	573
76772_4_amp_5	III_37_9940C00306.1	8377	573
76772_4_amp_6	III_40_23543C00123.1	58402	573
76772_4_amp_7	III_41_22826C00724.1	2369	573
76772_4_amp_8	II_10_6272C00049.1	24246	573
76772_4_amp_9	IV_16_6263.1	2196548	573
76772_4_amp_10	IV_17_22599C00042.1	5561	573
76772_4_amp_11	IV_18_22602C00904.1	15259	573
76772_4_amp_12	IV_19_6271C00002.1	1030981	573
76772_4_amp_13	IV_20_6269C00002.1	620356	573
76772_4_amp_14	IV_39_21414C00258.1	5588	573
76772_4_amp_15	IV_7_22597C00092.1	12057	573
76772_4_amp_16	IV_8_22598C00112.1	10214	573
76772_4_amp_17	I_1_22555C00021.1	65161	573
76772_4_amp_18	I_35_18770C00018.1	61576	573
76772_4_amp_19	I_38_22827C00309.1	20774	573
76772_4_amp_20	I_4_22608C00031.1	7175	573
76772_4_amp_21	I_6_22825C00075.1	1358	573
76772_4_amp_22	Ia_21_284.1	5558934	573
76772_4_amp_23	Ia_22_14731C00130.1	5325	573
76772_4_amp_24	Ia_23_10528C00064.1	8744	573
76772_4_amp_25	Ia_24_14478C00006.1	30328	573
76772_4_amp_26	Ia_25_17329C00155.1	18107	573
76772_4_amp_27	Ia_26_17150C00143.1	23267	573
76772_4_amp_28	Ia_27_19479C00026.1	13289	573
76772_4_amp_29	Ia_28_14556C00102.1	5036	573
76772_4_amp_30	Ia_29_19480C00001.1	66085	573
76772_4_amp_31	Ia_30_6268C00114.1	24002	573
76772_4_amp_32	Ia_31_6270C00091.1	14615	573
76772_4_amp_33	I_3_22829C00440.2	1139	573
76772_6_amp_1	III_11_6264C00024.1	98289	319
76772_6_amp_2	III_12_6265C00016.1	58306	319
76772_6_amp_3	III_13_6010C00003.1	109330	319
76772_6_amp_4	III_14_1121.1	2160933	319
76772_6_amp_5	III_15_10759C00242.1	17654	319
76772_6_amp_6	III_36_22311C00006.1	8244	319
76772_6_amp_7	III_37_9940C00306.1	8371	319
76772_6_amp_8	III_40_23543C00123.1	58396	319
76772_6_amp_9	III_41_22826C00724.1	2363	319
76772_6_amp_10	II_10_6272C00049.1	24240	319
76772_6_amp_11	II_9_2088.2	3782831	319
76772_6_amp_12	IV_16_6263.1	2196542	319
76772_6_amp_13	IV_20_6269C00002.1	620616	319
76772_6_amp_14	IV_39_21414C00258.1	5848	319
76772_6_amp_15	IV_7_22597C00092.1	12051	319
76772_6_amp_16	IV_8_22598C00112.1	10208	319
76772_6_amp_17	I_1_22555C00021.1	65155	319
76772_6_amp_18	I_35_18770C00018.1	61836	319
76772_6_amp_19	I_38_22827C00309.1	21034	319
76772_6_amp_20	I_4_22608C00031.1	7435	319
76772_6_amp_21	I_6_22825C00075.1	1618	319
76772_6_amp_22	Ia_23_10528C00064.1	8738	319
76772_6_amp_23	Ia_27_19479C00026.1	13283	319
76772_6_amp_24	Ia_30_6268C00114.1	23996	319
76772_6_amp_25	Ia_31_6270C00091.1	14609	319
30523_2_amp_1	III_11_6264C00002.1	239356	470
30523_2_amp_2	I_4_22608C00030.1	54161	470
30523_2_amp_3	I_6_22825C00228.1	4967	470
30523_2_amp_4	Ia_21_284.1	2417818	470
30523_2_amp_5	Ia_22_14731C00080.1	7342	470
30523_2_amp_6	Ia_23_10528C00196.1	811	470
30523_2_amp_7	Ia_27_19479C00005.1	177198	470
30523_2_amp_8	Ia_28_14556C00067.1	16832	470
30523_2_amp_9	Ia_29_19480C00039.1	60254	470
30523_2_amp_10	Ia_30_6268C00049.1	32488	470
30523_2_amp_11	Ia_31_6270C00004.1	130889	470
30523_3_amp_1	III_11_6264C00002.1	239357	471
30523_3_amp_2	I_2_22603C00009.1	25025	468
30523_3_amp_3	I_4_22608C00030.1	54159	471
30523_3_amp_4	I_6_22825C00228.1	4965	471
30523_3_amp_5	Ia_21_284.1	2417816	471
30523_3_amp_6	Ia_22_14731C00080.1	7340	471
30523_3_amp_7	Ia_23_10528C00196.1	809	471
30523_3_amp_8	Ia_27_19479C00005.1	177196	471
30523_3_amp_9	Ia_28_14556C00067.1	16833	471
30523_3_amp_10	Ia_29_19480C00039.1	60252	471
30523_3_amp_11	Ia_30_6268C00049.1	32489	471
30523_3_amp_12	Ia_31_6270C00004.1	130887	471
30523_7_amp_1	III_11_6264C00002.1	238847	528
30523_7_amp_2	III_12_6265C00002.1	288735	627
30523_7_amp_3	III_13_6010C00002.1	556309	570
30523_7_amp_4	III_15_10759C00204.1	5505	591
30523_7_amp_5	III_40_23543C00036.1	74318	618
30523_7_amp_6	IV_16_6263.1	2935708	513
30523_7_amp_7	IV_17_22599C00134.1	25790	513
30523_7_amp_8	IV_18_22602C00999.1	18504	513
30523_7_amp_9	IV_20_6269C00011.1	870310	513
30523_7_amp_10	IV_39_21414C00223.1	46445	513
30523_7_amp_11	IV_7_22597C00023.1	8389	513
30523_7_amp_12	IV_8_22598C00019.1	6663	513
30523_7_amp_13	I_1_22555C00007.1	180071	582
30523_7_amp_14	I_2_22603C00009.1	25475	516
30523_7_amp_15	I_35_18770C00002.1	167138	567
30523_7_amp_16	I_38_22827C00032.1	27101	531
30523_7_amp_17	I_4_22608C00030.1	54612	567
30523_7_amp_18	I_5_22828C00002.2	66084	525
30523_7_amp_19	I_6_22825C00228.1	5418	516
30523_7_amp_20	Ia_21_284.1	2418269	516
30523_7_amp_21	Ia_22_14731C00080.1	7793	516
30523_7_amp_22	Ia_23_10528C00196.1	1262	519
30523_7_amp_23	Ia_24_14478C00055.1	19925	552
30523_7_amp_24	Ia_25_17329C00150.1	10120	552
30523_7_amp_25	Ia_26_17150C00139.1	10022	552
30523_7_amp_26	Ia_27_19479C00005.1	177649	516
30523_7_amp_27	Ia_28_14556C00067.1	16335	516
30523_7_amp_28	Ia_29_19480C00039.1	60705	516
30523_7_amp_29	Ia_30_6268C00049.1	31991	516
30523_7_amp_30	Ia_31_6270C00004.1	131340	516
30523_7_amp_31	Ic_32_1122.1	1715721	528
30523_7_amp_32	Ic_33_6266C00011.1	121259	528
30523_7_amp_33	Ic_34_23503C00002.1	82370	528
30523_15_amp_1	III_11_6264C00002.1	237341	304
30523_15_amp_2	III_12_6265C00002.1	290615	304
30523_15_amp_3	III_13_6010C00002.1	558087	304
30523_15_amp_4	III_14_1121.1	6089031	304
30523_15_amp_5	III_15_10759C00204.1	7304	304
30523_15_amp_6	III_40_23543C00036.1	72770	304
30523_15_amp_7	IV_16_6263.1	2934172	304
30523_15_amp_8	IV_17_22599C00134.1	24254	304
30523_15_amp_9	IV_18_22602C00999.1	16968	304
30523_15_amp_10	IV_19_6271C00001.1	6364469	304
30523_15_amp_11	IV_20_6269C00011.1	868774	304
30523_15_amp_12	IV_39_21414C00223.1	48190	304
30523_15_amp_13	IV_7_22597C00023.1	10134	304
30523_15_amp_14	IV_8_22598C00019.1	8408	304
30523_15_amp_15	I_1_22555C00007.1	178601	304
30523_15_amp_16	I_2_22603C00009.1	27157	304
30523_15_amp_17	I_35_18770C00002.1	168871	304
30523_15_amp_18	I_38_22827C00032.1	28798	304
